[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_PMMA.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   1.2553E-01  0.3327
   2.1544E+00   2.3263E+00   1.3109E-01  0.3156
   2.3263E+00   2.5119E+00   1.3740E-01  0.2981
   2.5119E+00   2.7123E+00   1.4453E-01  0.2809
   2.7123E+00   2.9286E+00   1.5254E-01  0.2646
   2.9286E+00   3.1623E+00   1.6143E-01  0.2493
   3.1623E+00   3.4145E+00   1.7113E-01  0.2352
   3.4145E+00   3.6869E+00   1.8149E-01  0.2221
   3.6869E+00   3.9811E+00   1.9229E-01  0.2098
   3.9811E+00   4.2987E+00   2.0328E-01  0.1982
   4.2987E+00   4.6416E+00   2.1414E-01  0.1871
   4.6416E+00   5.0119E+00   2.2456E-01  0.1765
   5.0119E+00   5.4117E+00   2.3422E-01  0.1664
   5.4117E+00   5.8434E+00   2.4281E-01  0.1572
   5.8434E+00   6.3096E+00   2.5006E-01  0.1490
   6.3096E+00   6.8129E+00   2.5574E-01  0.1421
   6.8129E+00   7.3564E+00   2.5971E-01  0.1368
   7.3564E+00   7.9433E+00   2.6195E-01  0.1331
   7.9433E+00   8.5770E+00   2.6258E-01  0.1313
   8.5770E+00   9.2612E+00   2.6185E-01  0.1316
   9.2612E+00   1.0000E+01   2.6016E-01  0.1340
   1.0000E+01   1.0798E+01   2.5793E-01  0.1385
   1.0798E+01   1.1659E+01   2.5559E-01  0.1448
   1.1659E+01   1.2589E+01   2.5345E-01  0.1527
   1.2589E+01   1.3594E+01   2.5160E-01  0.1617
   1.3594E+01   1.4678E+01   2.4985E-01  0.1711
   1.4678E+01   1.5849E+01   2.4779E-01  0.1804
   1.5849E+01   1.7113E+01   2.4520E-01  0.1892
   1.7113E+01   1.8478E+01   2.4246E-01  0.1985
   1.8478E+01   1.9953E+01   2.4083E-01  0.2104
   1.9953E+01   2.1544E+01   2.4170E-01  0.2268
   2.1544E+01   2.3263E+01   2.4497E-01  0.2465
   2.3263E+01   2.5119E+01   2.4734E-01  0.2664
   2.5119E+01   2.7123E+01   2.4289E-01  0.2866
   2.7123E+01   2.9286E+01   2.2817E-01  0.3145
   2.9286E+01   3.1623E+01   2.0680E-01  0.3585
   3.1623E+01   3.4145E+01   1.8275E-01  0.4106
   3.4145E+01   3.6869E+01   1.5252E-01  0.4550
   3.6869E+01   3.9811E+01   1.1390E-01  0.4907
   3.9811E+01   4.2987E+01   7.7319E-02  0.5541
   4.2987E+01   4.6416E+01   5.5741E-02  0.7150
   4.6416E+01   5.0119E+01   4.8548E-02  0.8838
   5.0119E+01   5.4117E+01   4.8696E-02  0.9657
   5.4117E+01   5.8434E+01   5.1398E-02  0.9916
   5.8434E+01   6.3096E+01   5.4517E-02  0.9982
   6.3096E+01   6.8129E+01   5.7192E-02  0.9997
   6.8129E+01   7.3564E+01   5.9019E-02  0.9999
   7.3564E+01   7.9433E+01   5.9733E-02  1.0000
   7.9433E+01   8.5770E+01   5.9088E-02  1.0000
   8.5770E+01   9.2612E+01   5.6830E-02  1.0000
   9.2612E+01   1.0000E+02   5.2700E-02  1.0000
   1.0000E+02   1.0798E+02   4.6505E-02  1.0000
   1.0798E+02   1.1659E+02   3.8294E-02  1.0000
   1.1659E+02   1.2589E+02   2.8687E-02  1.0000
   1.2589E+02   1.3594E+02   1.9086E-02  1.0000
   1.3594E+02   1.4678E+02   1.1166E-02  1.0000
   1.4678E+02   1.5849E+02   5.7911E-03  1.0000
   1.5849E+02   1.7113E+02   2.7023E-03  1.0000
   1.7113E+02   1.8478E+02   1.1456E-03  1.0000
   1.8478E+02   1.9953E+02   4.4220E-04  1.0000
   1.9953E+02   2.1544E+02   1.5492E-04  1.0000
   2.1544E+02   2.3263E+02   4.8971E-05  1.0000
   2.3263E+02   2.5119E+02   1.3860E-05  1.0000
   2.5119E+02   2.7123E+02   3.4095E-06  1.0000
   2.7123E+02   2.9286E+02   6.9672E-07  1.0000
   2.9286E+02   3.1623E+02   8.3994E-08  1.0000
   3.1623E+02   3.4145E+02   0.0000E+00  0.0000
   3.4145E+02   3.6869E+02   0.0000E+00  0.0000
   3.6869E+02   3.9811E+02   0.0000E+00  0.0000
   3.9811E+02   4.2987E+02   0.0000E+00  0.0000
   4.2987E+02   4.6416E+02   0.0000E+00  0.0000
   4.6416E+02   5.0119E+02   0.0000E+00  0.0000
   5.0119E+02   5.4117E+02   0.0000E+00  0.0000
   5.4117E+02   5.8434E+02   0.0000E+00  0.0000
   5.8434E+02   6.3096E+02   0.0000E+00  0.0000
   6.3096E+02   6.8129E+02   0.0000E+00  0.0000
   6.8129E+02   7.3564E+02   0.0000E+00  0.0000
   7.3564E+02   7.9433E+02   0.0000E+00  0.0000
   7.9433E+02   8.5770E+02   0.0000E+00  0.0000
   8.5770E+02   9.2612E+02   0.0000E+00  0.0000
   9.2612E+02   1.0000E+03   0.0000E+00  0.0000
   1.0000E+03   1.0798E+03   0.0000E+00  0.0000
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    1.4229E+01

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+08 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+08 # Total history number or Total batch number
# maxcas =    10000000 # History / Batch, only used for istdev=1
# bitrseed = 1101111110010001010110101011011001110100110101001100011110000101 # bit data of rseed
