[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.1715E-01  0.0019
   2.1544E+00   2.3263E+00   2.9430E-01  0.0019
   2.3263E+00   2.5119E+00   2.7651E-01  0.0019
   2.5119E+00   2.7123E+00   2.6390E-01  0.0019
   2.7123E+00   2.9286E+00   2.5597E-01  0.0019
   2.9286E+00   3.1623E+00   2.5174E-01  0.0019
   3.1623E+00   3.4145E+00   2.4998E-01  0.0019
   3.4145E+00   3.6869E+00   2.4933E-01  0.0019
   3.6869E+00   3.9811E+00   2.4853E-01  0.0019
   3.9811E+00   4.2987E+00   2.4651E-01  0.0019
   4.2987E+00   4.6416E+00   2.4247E-01  0.0019
   4.6416E+00   5.0119E+00   2.3589E-01  0.0019
   5.0119E+00   5.4117E+00   2.2650E-01  0.0019
   5.4117E+00   5.8434E+00   2.1432E-01  0.0019
   5.8434E+00   6.3096E+00   1.9953E-01  0.0020
   6.3096E+00   6.8129E+00   1.8251E-01  0.0020
   6.8129E+00   7.3564E+00   1.6379E-01  0.0020
   7.3564E+00   7.9433E+00   1.4401E-01  0.0021
   7.9433E+00   8.5770E+00   1.2384E-01  0.0022
   8.5770E+00   9.2612E+00   1.0399E-01  0.0024
   9.2612E+00   1.0000E+01   8.5122E-02  0.0026
   1.0000E+01   1.0798E+01   6.7803E-02  0.0030
   1.0798E+01   1.1659E+01   5.2464E-02  0.0036
   1.1659E+01   1.2589E+01   3.9372E-02  0.0047
   1.2589E+01   1.3594E+01   2.8623E-02  0.0066
   1.3594E+01   1.4678E+01   2.0150E-02  0.0097
   1.4678E+01   1.5849E+01   1.3749E-02  0.0150
   1.5849E+01   1.7113E+01   9.1235E-03  0.0238
   1.7113E+01   1.8478E+01   5.9297E-03  0.0381
   1.8478E+01   1.9953E+01   3.8193E-03  0.0606
   1.9953E+01   2.1544E+01   2.4755E-03  0.0933
   2.1544E+01   2.3263E+01   1.6353E-03  0.1355
   2.3263E+01   2.5119E+01   1.1046E-03  0.1822
   2.5119E+01   2.7123E+01   7.6448E-04  0.2302
   2.7123E+01   2.9286E+01   5.5589E-04  0.2918
   2.9286E+01   3.1623E+01   4.4741E-04  0.3817
   3.1623E+01   3.4145E+01   4.0937E-04  0.4749
   3.4145E+01   3.6869E+01   4.0314E-04  0.5379
   3.6869E+01   3.9811E+01   3.9454E-04  0.5564
   3.9811E+01   4.2987E+01   3.5412E-04  0.5526
   4.2987E+01   4.6416E+01   3.0314E-04  0.5241
   4.6416E+01   5.0119E+01   2.6832E-04  0.4728
   5.0119E+01   5.4117E+01   2.5938E-04  0.4505
   5.4117E+01   5.8434E+01   2.7025E-04  0.4661
   5.8434E+01   6.3096E+01   2.7723E-04  0.4922
   6.3096E+01   6.8129E+01   2.9195E-04  0.5495
   6.8129E+01   7.3564E+01   3.4616E-04  0.5804
   7.3564E+01   7.9433E+01   4.3067E-04  0.5872
   7.9433E+01   8.5770E+01   5.4066E-04  0.5885
   8.5770E+01   9.2612E+01   6.7457E-04  0.5903
   9.2612E+01   1.0000E+02   7.7963E-04  0.6117
   1.0000E+02   1.0798E+02   8.3386E-04  0.6903
   1.0798E+02   1.1659E+02   1.0197E-03  0.7095
   1.1659E+02   1.2589E+02   1.2782E-03  0.7103
   1.2589E+02   1.3594E+02   1.5852E-03  0.7096
   1.3594E+02   1.4678E+02   1.8471E-03  0.7073
   1.4678E+02   1.5849E+02   1.7291E-03  0.7228
   1.5849E+02   1.7113E+02   1.3127E-03  0.7976
   1.7113E+02   1.8478E+02   1.2160E-03  0.8302
   1.8478E+02   1.9953E+02   1.4427E-03  0.8347
   1.9953E+02   2.1544E+02   1.8045E-03  0.8354
   2.1544E+02   2.3263E+02   2.2669E-03  0.8364
   2.3263E+02   2.5119E+02   2.8210E-03  0.8436
   2.5119E+02   2.7123E+02   3.4170E-03  0.8679
   2.7123E+02   2.9286E+02   3.8748E-03  0.8981
   2.9286E+02   3.1623E+02   2.5544E-03  0.8929
   3.1623E+02   3.4145E+02   5.0486E-04  0.7930
   3.4145E+02   3.6869E+02   3.4389E-05  0.8072
   3.6869E+02   3.9811E+02   3.7292E-06  0.9769
   3.9811E+02   4.2987E+02   3.6464E-07  1.0000
   4.2987E+02   4.6416E+02   2.9271E-08  1.0000
   4.6416E+02   5.0119E+02   1.8030E-09  1.0000
   5.0119E+02   5.4117E+02   0.0000E+00  0.0000
   5.4117E+02   5.8434E+02   0.0000E+00  0.0000
   5.8434E+02   6.3096E+02   0.0000E+00  0.0000
   6.3096E+02   6.8129E+02   0.0000E+00  0.0000
   6.8129E+02   7.3564E+02   0.0000E+00  0.0000
   7.3564E+02   7.9433E+02   0.0000E+00  0.0000
   7.9433E+02   8.5770E+02   0.0000E+00  0.0000
   8.5770E+02   9.2612E+02   0.0000E+00  0.0000
   9.2612E+02   1.0000E+03   0.0000E+00  0.0000
   1.0000E+03   1.0798E+03   0.0000E+00  0.0000
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    3.9199E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
