[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   4.9314E-02  0.0006
   2.1544E+00   2.3263E+00   6.0097E-02  0.0006
   2.3263E+00   2.5119E+00   7.3298E-02  0.0006
   2.5119E+00   2.7123E+00   8.9443E-02  0.0006
   2.7123E+00   2.9286E+00   1.0915E-01  0.0006
   2.9286E+00   3.1623E+00   1.3315E-01  0.0006
   3.1623E+00   3.4145E+00   1.6226E-01  0.0006
   3.4145E+00   3.6869E+00   1.9736E-01  0.0006
   3.6869E+00   3.9811E+00   2.3938E-01  0.0006
   3.9811E+00   4.2987E+00   2.8917E-01  0.0006
   4.2987E+00   4.6416E+00   3.4736E-01  0.0006
   4.6416E+00   5.0119E+00   4.1414E-01  0.0006
   5.0119E+00   5.4117E+00   4.8892E-01  0.0006
   5.4117E+00   5.8434E+00   5.6993E-01  0.0006
   5.8434E+00   6.3096E+00   6.5381E-01  0.0006
   6.3096E+00   6.8129E+00   7.3535E-01  0.0006
   6.8129E+00   7.3564E+00   8.0758E-01  0.0006
   7.3564E+00   7.9433E+00   8.6242E-01  0.0006
   7.9433E+00   8.5770E+00   8.9208E-01  0.0006
   8.5770E+00   9.2612E+00   8.9079E-01  0.0006
   9.2612E+00   1.0000E+01   8.5642E-01  0.0006
   1.0000E+01   1.0798E+01   7.9134E-01  0.0006
   1.0798E+01   1.1659E+01   7.0205E-01  0.0006
   1.1659E+01   1.2589E+01   5.9777E-01  0.0006
   1.2589E+01   1.3594E+01   4.8852E-01  0.0006
   1.3594E+01   1.4678E+01   3.8327E-01  0.0006
   1.4678E+01   1.5849E+01   2.8875E-01  0.0006
   1.5849E+01   1.7113E+01   2.0896E-01  0.0007
   1.7113E+01   1.8478E+01   1.4532E-01  0.0008
   1.8478E+01   1.9953E+01   9.7237E-02  0.0009
   1.9953E+01   2.1544E+01   6.2737E-02  0.0012
   2.1544E+01   2.3263E+01   3.9191E-02  0.0018
   2.3263E+01   2.5119E+01   2.3869E-02  0.0028
   2.5119E+01   2.7123E+01   1.4335E-02  0.0044
   2.7123E+01   2.9286E+01   8.6397E-03  0.0070
   2.9286E+01   3.1623E+01   5.3500E-03  0.0110
   3.1623E+01   3.4145E+01   3.4867E-03  0.0166
   3.4145E+01   3.6869E+01   2.4315E-03  0.0236
   3.6869E+01   3.9811E+01   1.8225E-03  0.0315
   3.9811E+01   4.2987E+01   1.4544E-03  0.0395
   4.2987E+01   4.6416E+01   1.2125E-03  0.0470
   4.6416E+01   5.0119E+01   1.0467E-03  0.0547
   5.0119E+01   5.4117E+01   9.4942E-04  0.0630
   5.4117E+01   5.8434E+01   8.9278E-04  0.0704
   5.8434E+01   6.3096E+01   8.3390E-04  0.0774
   6.3096E+01   6.8129E+01   7.6196E-04  0.0852
   6.8129E+01   7.3564E+01   6.8044E-04  0.0952
   7.3564E+01   7.9433E+01   6.3466E-04  0.1082
   7.9433E+01   8.5770E+01   6.1534E-04  0.1170
   8.5770E+01   9.2612E+01   5.5561E-04  0.1274
   9.2612E+01   1.0000E+02   4.7682E-04  0.1448
   1.0000E+02   1.0798E+02   3.6194E-04  0.1642
   1.0798E+02   1.1659E+02   1.8021E-04  0.1825
   1.1659E+02   1.2589E+02   2.2340E-05  0.1849
   1.2589E+02   1.3594E+02   2.8233E-06  0.5782
   1.3594E+02   1.4678E+02   2.7089E-06  0.7562
   1.4678E+02   1.5849E+02   3.3904E-06  0.7606
   1.5849E+02   1.7113E+02   4.2676E-06  0.7607
   1.7113E+02   1.8478E+02   5.3724E-06  0.7608
   1.8478E+02   1.9953E+02   6.7632E-06  0.7608
   1.9953E+02   2.1544E+02   8.5141E-06  0.7608
   2.1544E+02   2.3263E+02   1.0718E-05  0.7608
   2.3263E+02   2.5119E+02   1.3490E-05  0.7607
   2.5119E+02   2.7123E+02   1.6960E-05  0.7605
   2.7123E+02   2.9286E+02   2.1198E-05  0.7590
   2.9286E+02   3.1623E+02   2.5778E-05  0.7516
   3.1623E+02   3.4145E+02   2.9603E-05  0.7314
   3.4145E+02   3.6869E+02   3.2845E-05  0.7021
   3.6869E+02   3.9811E+02   3.6232E-05  0.6704
   3.9811E+02   4.2987E+02   4.0038E-05  0.6393
   4.2987E+02   4.6416E+02   4.4384E-05  0.6115
   4.6416E+02   5.0119E+02   4.9374E-05  0.5900
   5.0119E+02   5.4117E+02   5.4969E-05  0.5786
   5.4117E+02   5.8434E+02   5.8852E-05  0.5886
   5.8434E+02   6.3096E+02   6.0018E-05  0.6649
   6.3096E+02   6.8129E+02   7.0186E-05  0.7065
   6.8129E+02   7.3564E+02   7.6741E-05  0.7101
   7.3564E+02   7.9433E+02   7.1945E-05  0.7801
   7.9433E+02   8.5770E+02   6.5918E-05  0.9738
   8.5770E+02   9.2612E+02   6.1555E-05  0.9998
   9.2612E+02   1.0000E+03   4.9321E-05  1.0000
   1.0000E+03   1.0798E+03   2.9666E-05  1.0000
   1.0798E+03   1.1659E+03   4.0959E-06  1.0000
   1.1659E+03   1.2589E+03   2.6139E-08  1.0000
   1.2589E+03   1.3594E+03   1.1527E-10  1.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    9.5585E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
