[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   5.5375E-01  0.0019
   2.1544E+00   2.3263E+00   5.7592E-01  0.0019
   2.3263E+00   2.5119E+00   5.9032E-01  0.0019
   2.5119E+00   2.7123E+00   5.9618E-01  0.0019
   2.7123E+00   2.9286E+00   5.9308E-01  0.0019
   2.9286E+00   3.1623E+00   5.8103E-01  0.0019
   3.1623E+00   3.4145E+00   5.6048E-01  0.0019
   3.4145E+00   3.6869E+00   5.3228E-01  0.0019
   3.6869E+00   3.9811E+00   4.9773E-01  0.0019
   3.9811E+00   4.2987E+00   4.5838E-01  0.0019
   4.2987E+00   4.6416E+00   4.1604E-01  0.0019
   4.6416E+00   5.0119E+00   3.7253E-01  0.0019
   5.0119E+00   5.4117E+00   3.2959E-01  0.0019
   5.4117E+00   5.8434E+00   2.8871E-01  0.0019
   5.8434E+00   6.3096E+00   2.5101E-01  0.0019
   6.3096E+00   6.8129E+00   2.1719E-01  0.0019
   6.8129E+00   7.3564E+00   1.8748E-01  0.0020
   7.3564E+00   7.9433E+00   1.6174E-01  0.0020
   7.9433E+00   8.5770E+00   1.3953E-01  0.0021
   8.5770E+00   9.2612E+00   1.2025E-01  0.0021
   9.2612E+00   1.0000E+01   1.0328E-01  0.0022
   1.0000E+01   1.0798E+01   8.8100E-02  0.0024
   1.0798E+01   1.1659E+01   7.4347E-02  0.0026
   1.1659E+01   1.2589E+01   6.1821E-02  0.0029
   1.2589E+01   1.3594E+01   5.0471E-02  0.0035
   1.3594E+01   1.4678E+01   4.0329E-02  0.0042
   1.4678E+01   1.5849E+01   3.1461E-02  0.0054
   1.5849E+01   1.7113E+01   2.3911E-02  0.0071
   1.7113E+01   1.8478E+01   1.7678E-02  0.0096
   1.8478E+01   1.9953E+01   1.2701E-02  0.0133
   1.9953E+01   2.1544E+01   8.8658E-03  0.0190
   2.1544E+01   2.3263E+01   6.0135E-03  0.0276
   2.3263E+01   2.5119E+01   3.9667E-03  0.0403
   2.5119E+01   2.7123E+01   2.5474E-03  0.0587
   2.7123E+01   2.9286E+01   1.5959E-03  0.0841
   2.9286E+01   3.1623E+01   9.8490E-04  0.1200
   3.1623E+01   3.4145E+01   6.1873E-04  0.1765
   3.4145E+01   3.6869E+01   4.2013E-04  0.2584
   3.6869E+01   3.9811E+01   3.1996E-04  0.3292
   3.9811E+01   4.2987E+01   2.7322E-04  0.3784
   4.2987E+01   4.6416E+01   2.7367E-04  0.4335
   4.6416E+01   5.0119E+01   3.1368E-04  0.4697
   5.0119E+01   5.4117E+01   3.8227E-04  0.4841
   5.4117E+01   5.8434E+01   4.7700E-04  0.4860
   5.8434E+01   6.3096E+01   5.8862E-04  0.4846
   6.3096E+01   6.8129E+01   6.8102E-04  0.4808
   6.8129E+01   7.3564E+01   7.1636E-04  0.5037
   7.3564E+01   7.9433E+01   7.8634E-04  0.5299
   7.9433E+01   8.5770E+01   8.4194E-04  0.5226
   8.5770E+01   9.2612E+01   7.4664E-04  0.5003
   9.2612E+01   1.0000E+02   6.1684E-04  0.5543
   1.0000E+02   1.0798E+02   5.2372E-04  0.6567
   1.0798E+02   1.1659E+02   5.2418E-04  0.7689
   1.1659E+02   1.2589E+02   5.7289E-04  0.8390
   1.2589E+02   1.3594E+02   6.4258E-04  0.8778
   1.3594E+02   1.4678E+02   6.4852E-04  0.8676
   1.4678E+02   1.5849E+02   5.4879E-04  0.8175
   1.5849E+02   1.7113E+02   5.2315E-04  0.7747
   1.7113E+02   1.8478E+02   5.8529E-04  0.7561
   1.8478E+02   1.9953E+02   5.1183E-04  0.7111
   1.9953E+02   2.1544E+02   3.4172E-04  0.8576
   2.1544E+02   2.3263E+02   3.6734E-04  0.9874
   2.3263E+02   2.5119E+02   4.5690E-04  0.9993
   2.5119E+02   2.7123E+02   5.7465E-04  1.0000
   2.7123E+02   2.9286E+02   7.1594E-04  1.0000
   2.9286E+02   3.1623E+02   6.6556E-04  1.0000
   3.1623E+02   3.4145E+02   8.5207E-05  1.0000
   3.4145E+02   3.6869E+02   1.5506E-06  1.0000
   3.6869E+02   3.9811E+02   1.7611E-08  1.0000
   3.9811E+02   4.2987E+02   0.0000E+00  0.0000
   4.2987E+02   4.6416E+02   0.0000E+00  0.0000
   4.6416E+02   5.0119E+02   0.0000E+00  0.0000
   5.0119E+02   5.4117E+02   0.0000E+00  0.0000
   5.4117E+02   5.8434E+02   0.0000E+00  0.0000
   5.8434E+02   6.3096E+02   0.0000E+00  0.0000
   6.3096E+02   6.8129E+02   0.0000E+00  0.0000
   6.8129E+02   7.3564E+02   0.0000E+00  0.0000
   7.3564E+02   7.9433E+02   0.0000E+00  0.0000
   7.9433E+02   8.5770E+02   0.0000E+00  0.0000
   8.5770E+02   9.2612E+02   0.0000E+00  0.0000
   9.2612E+02   1.0000E+03   0.0000E+00  0.0000
   1.0000E+03   1.0798E+03   0.0000E+00  0.0000
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    4.5163E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
